问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,250,12,P:System.Windows.Forms.Control.Size,,,,,"this.label13.Size = new System.Drawing.Size(52, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,249,12,T:System.Windows.Forms.Label,,,,,"this.label13.Name = ""label13"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,249,12,P:System.Windows.Forms.Control.Name,,,,,"this.label13.Name = ""label13"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,248,12,T:System.Windows.Forms.Label,,,,,"this.label13.Location = new System.Drawing.Point(534, 177);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,248,12,P:System.Windows.Forms.Control.Location,,,,,"this.label13.Location = new System.Drawing.Point(534, 177);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,247,12,T:System.Windows.Forms.Label,,,,,this.label13.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,247,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label13.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,246,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label13.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,246,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label13.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,246,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.label13.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,246,12,T:System.Windows.Forms.Label,,,,,this.label13.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,246,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label13.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,246,12,P:System.Windows.Forms.Control.Anchor,,,,,this.label13.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,242,12,T:System.Drawing.ContentAlignment,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,242,12,T:System.Drawing.ContentAlignment,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,242,12,F:System.Drawing.ContentAlignment.MiddleRight,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,242,12,T:System.Windows.Forms.Label,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,242,12,T:System.Drawing.ContentAlignment,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,242,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,241,12,T:System.Windows.Forms.Label,,,,,"this.label14.Text = ""蓝牙过滤名称:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,241,12,P:System.Windows.Forms.Label.Text,,,,,"this.label14.Text = ""蓝牙过滤名称:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,240,12,T:System.Windows.Forms.Label,,,,,this.label14.TabIndex = 16;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,240,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label14.TabIndex = 16;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,239,12,T:System.Windows.Forms.Label,,,,,"this.label14.Size = new System.Drawing.Size(105, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,239,12,P:System.Windows.Forms.Control.Size,,,,,"this.label14.Size = new System.Drawing.Size(105, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,238,12,T:System.Windows.Forms.Label,,,,,"this.label14.Name = ""label14"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,238,12,P:System.Windows.Forms.Control.Name,,,,,"this.label14.Name = ""label14"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,237,12,T:System.Windows.Forms.Label,,,,,"this.label14.Location = new System.Drawing.Point(48, 208);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,237,12,P:System.Windows.Forms.Control.Location,,,,,"this.label14.Location = new System.Drawing.Point(48, 208);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,236,12,T:System.Windows.Forms.Label,,,,,this.label14.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,236,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label14.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,235,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,235,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,235,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,235,12,T:System.Windows.Forms.Label,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,235,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,235,12,P:System.Windows.Forms.Control.Anchor,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,231,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Text = ""BMS"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,231,12,P:System.Windows.Forms.TextBox.Text,,,,,"this.txt_filterName.Text = ""BMS"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,230,12,T:System.Windows.Forms.TextBox,,,,,this.txt_filterName.TabIndex = 17;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,230,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.txt_filterName.TabIndex = 17;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,229,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Size = new System.Drawing.Size(369, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,229,12,P:System.Windows.Forms.Control.Size,,,,,"this.txt_filterName.Size = new System.Drawing.Size(369, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,228,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Name = ""txt_filterName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,228,12,P:System.Windows.Forms.Control.Name,,,,,"this.txt_filterName.Name = ""txt_filterName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,227,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Location = new System.Drawing.Point(159, 203);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,227,12,P:System.Windows.Forms.Control.Location,,,,,"this.txt_filterName.Location = new System.Drawing.Point(159, 203);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,T:System.Windows.Forms.TextBox,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,226,12,P:System.Windows.Forms.Control.Anchor,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,222,12,T:System.Drawing.ContentAlignment,,,,,this.label15.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,222,12,T:System.Drawing.ContentAlignment,,,,,this.label15.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,222,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label15.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,222,12,T:System.Windows.Forms.Label,,,,,this.label15.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,222,12,T:System.Drawing.ContentAlignment,,,,,this.label15.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,222,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label15.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,221,12,T:System.Windows.Forms.Label,,,,,"this.label15.Text = ""必须包含的字符"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,221,12,P:System.Windows.Forms.Label.Text,,,,,"this.label15.Text = ""必须包含的字符"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,220,12,T:System.Windows.Forms.Label,,,,,this.label15.TabIndex = 18;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,220,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label15.TabIndex = 18;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,219,12,T:System.Windows.Forms.Label,,,,,"this.label15.Size = new System.Drawing.Size(112, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,219,12,P:System.Windows.Forms.Control.Size,,,,,"this.label15.Size = new System.Drawing.Size(112, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,218,12,T:System.Windows.Forms.Label,,,,,"this.label15.Name = ""label15"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,218,12,P:System.Windows.Forms.Control.Name,,,,,"this.label15.Name = ""label15"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,217,12,T:System.Windows.Forms.Label,,,,,"this.label15.Location = new System.Drawing.Point(534, 208);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,217,12,P:System.Windows.Forms.Control.Location,,,,,"this.label15.Location = new System.Drawing.Point(534, 208);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,216,12,T:System.Windows.Forms.Label,,,,,this.label15.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,216,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label15.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,215,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label15.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,215,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label15.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,215,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.label15.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,215,12,T:System.Windows.Forms.Label,,,,,this.label15.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,215,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label15.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,215,12,P:System.Windows.Forms.Control.Anchor,,,,,this.label15.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,211,12,T:System.Drawing.ContentAlignment,,,,,this.label16.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,211,12,T:System.Drawing.ContentAlignment,,,,,this.label16.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,211,12,F:System.Drawing.ContentAlignment.MiddleRight,,,,,this.label16.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,211,12,T:System.Windows.Forms.Label,,,,,this.label16.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,211,12,T:System.Drawing.ContentAlignment,,,,,this.label16.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,211,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label16.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,210,12,T:System.Windows.Forms.Label,,,,,"this.label16.Text = ""信号过滤(dB):"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,210,12,P:System.Windows.Forms.Label.Text,,,,,"this.label16.Text = ""信号过滤(dB):"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,209,12,T:System.Windows.Forms.Label,,,,,this.label16.TabIndex = 19;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,209,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label16.TabIndex = 19;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,208,12,T:System.Windows.Forms.Label,,,,,"this.label16.Size = new System.Drawing.Size(107, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,208,12,P:System.Windows.Forms.Control.Size,,,,,"this.label16.Size = new System.Drawing.Size(107, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,207,12,T:System.Windows.Forms.Label,,,,,"this.label16.Name = ""label16"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,207,12,P:System.Windows.Forms.Control.Name,,,,,"this.label16.Name = ""label16"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,206,12,T:System.Windows.Forms.Label,,,,,"this.label16.Location = new System.Drawing.Point(46, 239);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_ConnDisConnTest.Designer.cs,206,12,P:System.Windows.Forms.Control.Location,,,,,"this.label16.Location = new System.Drawing.Point(46, 239);"
